Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Prediction_Class,Prediction_Probability,Risk_Score,Alert_Triggered
172.16.0.1-192.168.10.50-40298-80-6,172.16.0.1,40298,192.168.10.50,80,6,7/7/2017 4:14,18740,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,620757.7375,426.8943436,2677.142857,6554.183357,17534,3,913,456.5,258.0939751,639,274,18692,4673,8584.169189,17534,3,0,0,0,0,72,112,160.0853789,266.8089648,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
192.168.10.1-192.168.10.3-53-60317-17,192.168.10.3,60317,192.168.10.1,53,17,7/7/2017 4:35,60477,1,1,53,69,53,53,53,0,69,69,69,0,2017.295831,33.07042347,60477,0,60477,60477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.53521173,16.53521173,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53,69,20,0,0,0,0,0,0,1,53,1,69,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-55710-80-6,172.16.0.1,55710,192.168.10.50,80,6,7/7/2017 4:08,712464,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,16327.84253,11.22863752,101780.5714,268911.8046,711615,9,750,375,461.0336213,701,49,712417,178104.25,355673.987,711615,9,0,0,0,0,72,112,4.210739069,7.017898448,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-50877-80-6,172.16.0.1,50877,192.168.10.50,80,6,7/7/2017 4:07,5279862,4,0,24,0,6,6,6,0,0,0,0,0,4.54557335,0.757595558,1759954,3047483.679,5278885,4,5279862,1759954,3047483.679,5278885,4,0,0,0,0,0,0,0,0,0,80,0,0.757595558,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,977,0,977,977,5278885,0,5278885,5278885,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-19549-80-6,172.16.0.1,19549,192.168.10.50,80,6,7/7/2017 4:00,1636874,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7106.839011,4.887364574,233839.1429,618245.4747,1635888,13,705,352.5,440.5275247,664,41,1636859,409214.75,817782.229,1635888,13,0,0,0,0,72,112,1.832761715,3.054602859,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
192.168.10.1-192.168.10.3-53-61769-17,192.168.10.3,61769,192.168.10.1,53,17,7/7/2017 4:51,365,1,1,47,100,47,47,47,0,100,100,100,0,402739.726,5479.452055,365,0,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2739.726027,2739.726027,47,100,64.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,97,47,100,32,0,0,0,0,0,0,1,47,1,100,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
192.168.10.15-104.16.251.39-58945-443-6,104.16.251.39,443,192.168.10.15,58945,6,7/7/2017 4:01,241,2,0,12,0,6,6,6,0,0,0,0,0,49792.53112,8298.755187,241,0,241,241,241,241,0,241,241,0,0,0,0,0,0,0,0,0,40,0,8298.755187,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,47,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-63860-80-6,172.16.0.1,63860,192.168.10.50,80,6,7/7/2017 4:13,644870,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,18039.29474,12.40560113,92124.28571,243409.0475,644124,4,513,256.5,316.0767312,480,33,644855,161213.75,321940.2563,644124,4,0,0,0,0,72,112,4.652100423,7.753500706,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-23228-80-6,172.16.0.1,23228,192.168.10.50,80,6,7/7/2017 4:02,77081,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,150919.163,90.81355976,12846.83333,31084.80342,76297,14,685,342.5,340.1183618,583,102,77065,25688.33333,43829.95273,76297,14,0,0,0,0,72,92,38.92009704,51.89346272,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-41885-80-6,172.16.0.1,41885,192.168.10.50,80,6,7/7/2017 4:15,654992,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,17760.52227,13.74062584,81874,231077.78,653762,35,853,426.5,535.2798334,805,48,654957,130991.4,292237.8648,653762,48,0,0,0,0,72,132,4.580208613,9.160417226,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
192.168.10.12-72.21.91.29-42658-80-6,72.21.91.29,80,192.168.10.12,42658,6,7/7/2017 3:42,53,1,1,0,0,0,0,0,0,0,0,0,0,0,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,283,229,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0556,Low,NO
192.168.10.1-192.168.10.3-53-62428-17,192.168.10.3,62428,192.168.10.1,53,17,7/7/2017 4:47,30490,1,1,49,77,49,49,49,0,77,77,77,0,4132.50246,65.59527714,30490,0,30490,30490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.79763857,32.79763857,49,77,58.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,87.5,49,77,32,0,0,0,0,0,0,1,49,1,77,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-31722-80-6,172.16.0.1,31722,192.168.10.50,80,6,7/7/2017 4:09,668061,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,17413.08054,13.47182368,83507.625,235680.5718,666787,18,920,460,453.9625535,781,139,668013,133602.6,298059.3941,666787,18,0,0,0,0,72,132,4.490607894,8.981215787,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-20673-80-6,172.16.0.1,20673,192.168.10.50,80,6,7/7/2017 4:01,12121672,4,0,24,0,6,6,6,0,0,0,0,0,1.979924882,0.32998748,4040557.333,6997552.543,12100000,2,12100000,4040557.333,6997552.543,12100000,2,0,0,0,0,0,0,0,0,0,80,0,0.32998748,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1037,0,1037,1037,12100000,0,12100000,12100000,DDoS,0.7297,Medium,NO
192.168.10.12-72.21.91.29-42658-80-6,72.21.91.29,80,192.168.10.12,42658,6,7/7/2017 3:42,53,1,1,0,0,0,0,0,0,0,0,0,0,0,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,283,229,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0556,Low,NO
172.16.0.1-192.168.10.50-58976-80-6,172.16.0.1,58976,192.168.10.50,80,6,7/7/2017 4:10,95900983,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,121.6150204,0.135556483,7991748.583,25500000,88700000,1,95900000,12000000,31100000,88700000,1,46661,15553.66667,23889.19304,43093,412,0,0,0,0,192,92,0.093846796,0.041709687,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,7,0,7,7,47900000,57700000,88700000,7147801,DDoS,0.7297,Medium,NO
192.168.10.25-119.205.194.11-53773-80-6,192.168.10.25,53773,119.205.194.11,80,6,7/7/2017 4:50,28279645,2,0,12,0,6,6,6,0,0,0,0,0,0.424333474,0.070722246,28300000,0,28300000,28300000,28300000,28300000,0,28300000,28300000,0,0,0,0,0,0,0,0,0,40,0,0.070722246,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,65535,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.3023,Low,NO
172.16.0.1-192.168.10.50-63933-80-6,172.16.0.1,63933,192.168.10.50,80,6,7/7/2017 4:04,169547,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,68612.24321,47.18455649,24221,63743.8924,168778,1,554,277,390.3229432,553,1,169501,42375.25,84268.82031,168778,5,0,0,0,0,72,112,17.69420869,29.49034781,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
192.168.10.15-23.210.202.27-59593-80-6,192.168.10.15,59593,23.210.202.27,80,6,7/7/2017 4:20,110938607,16,15,664,780,293,0,41.5,98.18689661,384,0,52,134.8077997,13.01620814,0.279433831,3697953.567,4771601.746,10000000,166,111000000,7383338.067,4521376.074,10200000,198,111000000,7910701,4273276.824,10200000,422,0,0,0,0,332,432,0.144223913,0.135209918,0,384,45.125,113.8745065,12967.40323,0,0,0,1,0,0,0,0,0,46.58064516,41.5,52,332,0,0,0,0,0,0,16,664,15,780,8192,980,15,20,215449.4545,73858.74935,433429,188495,9852738.818,470531.3843,10000000,8436094,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-21997-80-6,172.16.0.1,21997,192.168.10.50,80,6,7/7/2017 4:01,10080514,5,0,30,0,6,6,6,0,0,0,0,0,2.976038722,0.496006454,2520128.5,5039593.688,10100000,1,10100000,2520128.5,5039593.688,10100000,1,0,0,0,0,0,0,0,0,0,100,0,0.496006454,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,995,0,995,995,10100000,0,10100000,10100000,DDoS,0.7297,Medium,NO
192.168.10.1-192.168.10.3-53-60870-17,192.168.10.3,60870,192.168.10.1,53,17,7/7/2017 3:34,100339874,3,3,150,352,53,46,50,3.605551275,209,62,117.3333333,79.95206897,5.002996117,0.059796766,20100000,27500000,53500000,50053,100000000,50100000,4833240.312,53600000,46700000,100000000,50100000,4872273.314,53600000,46700000,0,0,0,0,80,96,0.029898383,0.029898383,46,209,79,58.48931526,3421,0,0,0,0,0,0,0,0,1,92.16666667,50,117.3333333,80,0,0,0,0,0,0,3,150,3,352,-1,-1,2,20,72603,31890.51583,95153,50053,50100000,4865130.828,53500000,46600000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-41143-80-6,172.16.0.1,41143,192.168.10.50,80,6,7/7/2017 4:14,32531,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,357412.9292,215.1793674,5421.833333,9188.90064,22983,31,23992,11996,15587.46188,23018,974,32496,10832,12099.90612,23988,180,0,0,0,0,72,92,92.21972887,122.9596385,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9853,Critical,YES
172.16.0.1-192.168.10.50-39725-80-6,172.16.0.1,39725,192.168.10.50,80,6,7/7/2017 4:14,1713998,4,0,24,0,6,6,6,0,0,0,0,0,14.00235006,2.33372501,571332.6667,988706.1116,1712992,3,1713998,571332.6667,988706.1116,1712992,3,0,0,0,0,0,0,0,0,0,80,0,2.33372501,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-54098-80-6,172.16.0.1,54098,192.168.10.50,80,6,7/7/2017 4:07,89396264,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,130.464065,0.145419947,7449688.667,22000000,76400000,1,88500000,12600000,28500000,76400000,1,877241,219310.25,437268.7038,875213,157,0,0,0,0,172,112,0.089489198,0.055930749,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4013,0,4013,4013,44300000,45500000,76400000,12100000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-63138-80-6,172.16.0.1,63138,192.168.10.50,80,6,7/7/2017 4:04,11874259,4,0,24,0,6,6,6,0,0,0,0,0,2.021178753,0.336863126,3958086.333,6854859.251,11900000,344,11900000,3958086.333,6854859.251,11900000,344,0,0,0,0,0,0,0,0,0,80,0,0.336863126,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,863,0,863,863,11900000,0,11900000,11900000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-38276-80-6,172.16.0.1,38276,192.168.10.50,80,6,7/7/2017 4:13,158031,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,73612.13939,50.62297904,22575.85714,59292.44038,157038,4,686,343,268.7005769,533,153,157985,39496.25,78361.79709,157038,4,0,0,0,0,72,112,18.98361714,31.6393619,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-59154-80-6,172.16.0.1,59154,192.168.10.50,80,6,7/7/2017 4:11,95763451,9,6,62,11601,20,0,6.888888889,5.30199124,5840,0,1933.5,2189.772933,121.7896794,0.156635959,6840246.5,25300000,94800000,1,95800000,12000000,33500000,94800000,1,23142,4628.4,9290.925293,21217,47,0,0,0,0,192,132,0.093981575,0.062654384,0,5840,729.3125,1589.473738,2526426.763,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,937969,0,937969,937969,94800000,0,94800000,94800000,DDoS,0.7297,Medium,NO
192.168.10.3-192.168.10.5-53-50953-17,192.168.10.5,50953,192.168.10.3,53,17,7/7/2017 3:49,23603,2,2,92,262,46,46,46,0,131,131,131,0,14998.09346,169.4699826,7867.666667,13582.1829,23551,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,40,84.73499131,84.73499131,46,131,80,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,100,46,131,64,0,0,0,0,0,0,2,92,2,262,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-52349-80-6,172.16.0.1,52349,192.168.10.50,80,6,7/7/2017 4:06,731070,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,15904.08579,10.94286457,104438.5714,270045.0057,716744,47,13933,6966.5,9051.673906,13367,566,730946,182736.5,356063.4293,716744,156,0,0,0,0,72,112,4.103574213,6.839290355,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9901,Critical,YES
172.16.0.1-192.168.10.50-33699-80-6,172.16.0.1,33699,192.168.10.50,80,6,7/7/2017 4:10,4023119,5,0,30,0,6,6,6,0,0,0,0,0,7.456900977,1.242816829,1005779.75,2010874.225,4022091,1,4023119,1005779.75,2010874.225,4022091,1,0,0,0,0,0,0,0,0,0,100,0,1.242816829,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-14588-80-6,172.16.0.1,14588,192.168.10.50,80,6,7/7/2017 3:57,1242941,4,0,24,0,6,6,6,0,0,0,0,0,19.30904202,3.21817367,414313.6667,717607.1248,1242935,3,1242941,414313.6667,717607.1248,1242935,3,0,0,0,0,0,0,0,0,0,80,0,3.21817367,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-62292-80-6,192.168.10.50,80,172.16.0.1,62292,6,7/7/2017 4:14,8040637,1,6,6,36,6,6,6,0,6,6,6,0,5.223466748,0.870577791,1340106.167,3265990.381,8006758,1,0,0,0,0,0,8018817,1603763.4,3579385.832,8006758,1,0,0,0,0,20,120,0.124368256,0.746209535,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,33879,0,33879,33879,8006758,0,8006758,8006758,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-54388-80-6,192.168.10.50,80,172.16.0.1,54388,6,7/7/2017 3:58,72550563,6,10,11613,68,10135,0,1935.5,4058.890772,20,0,6.8,5.006662228,161.0049532,0.220535849,4836704.2,18000000,69700000,1,72600000,14500000,31500000,70800000,5,70800000,7865413.222,23200000,69700000,1,0,0,0,0,132,212,0.082700943,0.137834906,0,10135,687.4705882,2459.880437,6051011.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,132,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,1057511,0,1057511,1057511,69700000,0,69700000,69700000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-29150-80-6,172.16.0.1,29150,192.168.10.50,80,6,7/7/2017 4:07,67049,4,0,24,0,6,6,6,0,0,0,0,0,357.947173,59.65786216,22349.66667,38709.02615,67047,1,67049,22349.66667,38709.02615,67047,1,0,0,0,0,0,0,0,0,0,80,0,59.65786216,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-26045-80-6,172.16.0.1,26045,192.168.10.50,80,6,7/7/2017 4:04,9269772,4,0,24,0,6,6,6,0,0,0,0,0,2.589060443,0.431510074,3089924,5351904.494,9269771,0,9269772,3089924,5351904.494,9269771,0,0,0,0,0,0,0,0,0,0,80,0,0.431510074,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1,0,1,1,9269771,0,9269771,9269771,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-42341-80-6,172.16.0.1,42341,192.168.10.50,80,6,7/7/2017 4:15,569727,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,20418.55134,14.04181301,81389.57143,214838.4068,568597,4,887,443.5,415.0716806,737,150,569681,142420.25,284118.1142,568597,4,0,0,0,0,72,112,5.265679878,8.77613313,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-22118-80-6,172.16.0.1,22118,192.168.10.50,80,6,7/7/2017 4:02,6142828,4,0,24,0,6,6,6,0,0,0,0,0,3.90699528,0.65116588,2047609.333,3545713.862,6141847,4,6142828,2047609.333,3545713.862,6141847,4,0,0,0,0,0,0,0,0,0,80,0,0.65116588,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,981,0,981,981,6141847,0,6141847,6141847,DDoS,0.7297,Medium,NO
192.168.10.15-67.55.65.228-60295-80-6,192.168.10.15,60295,67.55.65.228,80,6,7/7/2017 4:29,116090321,17,15,694,992,332,0,40.82352941,99.90009716,520,0,66.13333333,173.6144607,14.52317459,0.275647442,3744849.065,4806833.875,10000000,127,116000000,7254172.75,4401985.993,10100000,23625,116000000,8290487.357,3669115.755,10100000,1897,0,0,0,0,352,444,0.146437703,0.129209738,0,520,51.09090909,135.7231474,18420.77273,0,0,0,1,0,0,0,0,0,52.6875,40.82352941,66.13333333,352,0,0,0,0,0,0,17,694,15,992,8192,17,16,20,63290.91667,103491.2762,369166,23362,9608939.417,1343367.485,10000000,5345176,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-57028-80-6,172.16.0.1,57028,192.168.10.50,80,6,7/7/2017 4:09,92181962,8,4,56,11601,20,0,7,5.656854249,10135,0,2900.25,4871.82583,126.4564102,0.130177312,8380178.364,25200000,84100000,3,92100000,13200000,31400000,84100000,3,93628,31209.33333,47582.0645,85993,196,0,0,0,0,172,92,0.086784874,0.043392437,0,10135,897.1538462,2804.564846,7865583.974,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,803,0,803,803,46000000,53700000,84100000,8036900,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-58010-80-6,192.168.10.50,80,172.16.0.1,58010,6,7/7/2017 4:00,77877365,5,10,11607,68,10135,0,2321.4,4413.201989,20,0,6.8,5.006662228,149.9151904,0.192610523,5562668.929,18400000,69000000,0,77900000,19500000,37800000,76100000,195,76100000,8458498.667,22800000,69000000,0,0,0,0,0,112,212,0.064203508,0.128407015,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,2,778.7333333,2321.4,6.8,112,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,36664,0,36664,36664,38100000,43800000,69000000,7060001,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-17268-80-6,172.16.0.1,17268,192.168.10.50,80,6,7/7/2017 3:58,169325,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,68666.7651,53.15222206,21165.625,58127.98845,164989,18,3975,1987.5,2594.37478,3822,153,169307,33861.4,73322.3571,164989,47,0,0,0,0,72,132,17.71740735,35.43481471,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9928,Critical,YES
172.16.0.1-192.168.10.50-32836-80-6,172.16.0.1,32836,192.168.10.50,80,6,7/7/2017 4:09,30173,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,385344.5133,298.2799191,3771.625,9420.051379,27037,6,28064,14032,18400.33266,27043,1021,30167,6033.4,12402.51476,28185,45,0,0,0,0,72,132,99.42663971,198.8532794,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9820,Critical,YES
192.168.10.5-104.16.24.216-56854-80-6,192.168.10.5,56854,104.16.24.216,80,6,7/7/2017 4:45,46060038,10,11,944,4296,451,0,94.4,187.9540133,1460,0,390.5454545,592.9364829,113.7645609,0.455926676,2303001.9,4162536.216,10000000,87,40100000,4456435.444,5270275.914,10000000,89,46000000,4604480.7,4994261.09,10000000,175,0,0,0,0,212,280,0.217107941,0.238818735,0,1460,238.1818182,455.260327,207261.9654,0,0,0,1,0,0,0,0,1,249.5238095,94.4,390.5454545,212,0,0,0,0,0,0,10,944,11,4296,8192,31,9,20,26571.25,22795.79207,60764,15013,10000000,2506.402136,10000000,9996920,DDoS,0.7297,Medium,NO
151.101.65.34-192.168.10.16-80-52606-6,151.101.65.34,80,192.168.10.16,52606,6,7/7/2017 4:00,102,1,1,0,0,0,0,0,0,0,0,0,0,0,19607.84314,102,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9803.921569,9803.921569,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,99,1456,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0040,Low,NO
192.168.10.12-61.251.165.12-36744-80-6,61.251.165.12,80,192.168.10.12,36744,6,7/7/2017 3:53,220,1,3,526,0,526,526,526,0,0,0,0,0,2390909.091,18181.81818,73.33333333,87.27160668,171,3,0,0,0,0,0,174,87,118.7939392,171,3,1,0,0,0,32,108,4545.454545,13636.36364,0,526,210.4,288.1020652,83002.8,0,1,0,0,1,0,0,0,3,263,526,0,32,0,0,0,0,0,0,1,526,3,0,4993,30016,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0032,Low,NO
